home_tract,work_tract,flow_jobs
31023967600,31055007474,8
31023967600,31055007504,6
31023967600,31055007505,2
31023967600,31055007506,1
31023967600,31055007508,1
31023967600,31055007509,2
31023967600,31055007519,3
31023967600,31055007520,3
31023967700,31055000500,3
31023967700,31055001600,2
31023967700,31055001800,3
31023967700,31055001900,3
31023967700,31055002000,1
31023967700,31055002900,1
31023967700,31055003100,1
31023967700,31055003401,1
31023967700,31055004000,1
31023967700,31055004200,1
31023967700,31055004400,3
31023967700,31055004800,1
31023967700,31055005100,1
31023967700,31055006400,1
31023967700,31055006504,1
31023967700,31055006505,1
31023967700,31055006604,1
31023967700,31055006605,2
31023967700,31055006701,6
31023967700,31055006703,9
31023967700,31055006803,1
31023967700,31055006805,1
31023967700,31055006806,1
31023967700,31055006904,1
31023967700,31055006905,2
31023967700,31055007001,6
31023967700,31055007003,2
31023967700,31055007304,2
31023967700,31055007312,1
31023967700,31055007315,1
31023967700,31055007320,1
31023967700,31055007407,1
31023967700,31055007409,13
31023967700,31055007431,1
31023967700,31055007439,9
31023967700,31055007442,1
31023967700,31055007444,3
31023967700,31055007445,3
31023967700,31055007448,3
31023967700,31055007449,1
31023967700,31055007451,2
31023967700,31055007452,2
31023967700,31055007454,2
31023967700,31055007455,1
31023967700,31055007464,1
31023967700,31055007467,1
31023967700,31055007468,2
31023967700,31055007504,7
31023967700,31055007506,1
31023967700,31055007519,3
31023967700,31055007523,1
31023967700,31055007524,7
31023967800,31055000200,1
31023967800,31055000400,1
31023967800,31055000500,2
31023967800,31055000700,1
31023967800,31055001600,2
31023967800,31055001800,3
31023967800,31055001900,1
31023967800,31055002600,1
31023967800,31055003200,1
31023967800,31055003800,1
31023967800,31055004000,2
31023967800,31055004200,1
31023967800,31055004300,2
31023967800,31055004400,1
31023967800,31055004500,1
31023967800,31055005000,1
31023967800,31055006202,1
31023967800,31055006504,1
31023967800,31055006703,4
31023967800,31055006704,3
31023967800,31055006803,4
31023967800,31055006805,1
31023967800,31055006806,3
31023967800,31055006904,1
31023967800,31055007001,5
31023967800,31055007002,1
31023967800,31055007003,1
31023967800,31055007102,1
31023967800,31055007303,1
31023967800,31055007319,1
31023967800,31055007409,10
31023967800,31055007432,1
31023967800,31055007439,1
31023967800,31055007440,3
31023967800,31055007442,1
31023967800,31055007443,1
31023967800,31055007444,4
31023967800,31055007445,2
31023967800,31055007449,1
31023967800,31055007452,1
31023967800,31055007454,1
31023967800,31055007457,1
31023967800,31055007465,1
31023967800,31055007470,1
31023967800,31055007471,1
31023967800,31055007473,1
31023967800,31055007504,4
31023967800,31055007514,1
31023967800,31055007518,4
31023967800,31055007519,4
31023967800,31055007522,1
31023967800,31055007523,1
31025965600,31055000200,4
31025965600,31055000400,7
31025965600,31055000500,24
31025965600,31055000700,1
31025965600,31055001100,1
31025965600,31055001200,6
31025965600,31055001600,9
31025965600,31055001800,42
31025965600,31055002000,10
31025965600,31055002100,3
31025965600,31055002300,1
31025965600,31055002400,1
31025965600,31055002500,8
31025965600,31055002900,11
31025965600,31055003100,14
31025965600,31055003300,2
31025965600,31055003401,3
31025965600,31055003402,1
31025965600,31055003500,2
31025965600,31055003600,5
31025965600,31055003800,6
31025965600,31055004000,9
31025965600,31055004200,6
31025965600,31055004300,7
31025965600,31055004400,27
31025965600,31055004700,9
31025965600,31055004900,3
31025965600,31055005100,9
31025965600,31055005700,3
31025965600,31055005800,1
31025965600,31055006101,1
31025965600,31055006202,2
31025965600,31055006301,2
31025965600,31055006302,2
31025965600,31055006400,1
31025965600,31055006504,7
31025965600,31055006505,1
31025965600,31055006506,3
31025965600,31055006603,3
31025965600,31055006604,3
31025965600,31055006605,10
31025965600,31055006606,11
31025965600,31055006701,47
31025965600,31055006703,11
31025965600,31055006704,11
31025965600,31055006803,3
31025965600,31055006804,1
31025965600,31055006805,2
31025965600,31055006806,13
31025965600,31055006903,1
31025965600,31055006904,1
31025965600,31055006905,7
31025965600,31055006906,4
31025965600,31055007001,40
31025965600,31055007002,3
31025965600,31055007003,20
31025965600,31055007101,6
31025965600,31055007102,1
31025965600,31055007303,1
31025965600,31055007304,2
31025965600,31055007310,4
31025965600,31055007312,6
31025965600,31055007315,1
31025965600,31055007317,3
31025965600,31055007318,5
31025965600,31055007320,2
31025965600,31055007406,1
31025965600,31055007407,2
31025965600,31055007408,2
31025965600,31055007409,77
31025965600,31055007424,2
31025965600,31055007429,4
31025965600,31055007431,2
31025965600,31055007432,2
31025965600,31055007433,4
31025965600,31055007434,2
31025965600,31055007436,2
31025965600,31055007439,5
31025965600,31055007440,1
31025965600,31055007443,2
31025965600,31055007444,11
31025965600,31055007445,5
31025965600,31055007448,6
31025965600,31055007449,14
31025965600,31055007450,1
31025965600,31055007451,9
31025965600,31055007452,2
31025965600,31055007454,5
31025965600,31055007455,1
31025965600,31055007456,6
31025965600,31055007457,18
31025965600,31055007458,1
31025965600,31055007459,2
31025965600,31055007460,4
31025965600,31055007461,1
31025965600,31055007462,6
31025965600,31055007463,5
31025965600,31055007464,1
31025965600,31055007465,1
31025965600,31055007466,5
31025965600,31055007467,6
31025965600,31055007468,4
31025965600,31055007469,3
31025965600,31055007470,1
31025965600,31055007471,7
31025965600,31055007472,3
31025965600,31055007473,3
31025965600,31055007474,12
31025965600,31055007504,1
31025965600,31055007506,2
31025965600,31055007508,1
31025965600,31055007515,7
31025965600,31055007517,3
31025965600,31055007519,5
31025965600,31055007520,2
31025965600,31055007521,1
31025965600,31055007524,4
31025965700,31055000200,9
31025965700,31055000400,3
31025965700,31055000500,35
31025965700,31055000800,2
31025965700,31055001100,3
31025965700,31055001200,2
31025965700,31055001600,23
31025965700,31055001800,78
31025965700,31055001900,4
31025965700,31055002000,3
31025965700,31055002100,2
31025965700,31055002200,1
31025965700,31055002400,1
31025965700,31055002500,5
31025965700,31055002700,6
31025965700,31055002900,27
31025965700,31055003100,9
31025965700,31055003200,2
31025965700,31055003401,2
31025965700,31055003500,1
31025965700,31055003600,6
31025965700,31055003700,4
31025965700,31055003800,10
31025965700,31055004000,12
31025965700,31055004200,21
31025965700,31055004300,4
31025965700,31055004400,54
31025965700,31055004500,4
31025965700,31055004600,1
31025965700,31055004700,9
31025965700,31055004800,2
31025965700,31055004900,3
31025965700,31055005100,23
31025965700,31055005700,4
31025965700,31055005800,1
31025965700,31055005901,1
31025965700,31055006102,2
31025965700,31055006202,5
31025965700,31055006400,1
31025965700,31055006503,2
31025965700,31055006504,6
31025965700,31055006505,14
31025965700,31055006603,2
31025965700,31055006604,5
31025965700,31055006605,10
31025965700,31055006606,10
31025965700,31055006701,78
31025965700,31055006703,31
31025965700,31055006704,23
31025965700,31055006803,11
31025965700,31055006804,1
31025965700,31055006805,3
31025965700,31055006806,20
31025965700,31055006903,2
31025965700,31055006905,12
31025965700,31055006906,3
31025965700,31055007001,51
31025965700,31055007003,16
31025965700,31055007101,8
31025965700,31055007102,3
31025965700,31055007304,1
31025965700,31055007310,1
31025965700,31055007311,2
31025965700,31055007312,3
31025965700,31055007317,1
31025965700,31055007318,1
31025965700,31055007319,3
31025965700,31055007320,6
31025965700,31055007406,2
31025965700,31055007407,2
31025965700,31055007408,9
31025965700,31055007409,112
31025965700,31055007429,3
31025965700,31055007431,1
31025965700,31055007432,3
31025965700,31055007433,1
31025965700,31055007434,1
31025965700,31055007436,1
31025965700,31055007438,1
31025965700,31055007439,33
31025965700,31055007440,5
31025965700,31055007441,2
31025965700,31055007443,3
31025965700,31055007444,31
31025965700,31055007445,20
31025965700,31055007447,2
31025965700,31055007448,5
31025965700,31055007449,32
31025965700,31055007451,18
31025965700,31055007452,7
31025965700,31055007454,1
31025965700,31055007455,4
31025965700,31055007456,8
31025965700,31055007457,27
31025965700,31055007458,1
31025965700,31055007459,5
31025965700,31055007460,2
31025965700,31055007461,3
31025965700,31055007462,14
31025965700,31055007463,9
31025965700,31055007464,6
31025965700,31055007465,11
31025965700,31055007466,9
31025965700,31055007467,18
31025965700,31055007468,2
31025965700,31055007469,2
31025965700,31055007471,5
31025965700,31055007473,16
31025965700,31055007474,25
31025965700,31055007504,11
31025965700,31055007505,1
31025965700,31055007506,7
31025965700,31055007508,3
31025965700,31055007509,8
31025965700,31055007515,4
31025965700,31055007516,2
31025965700,31055007517,2
31025965700,31055007518,6
31025965700,31055007519,19
31025965700,31055007520,2
31025965700,31055007521,3
31025965700,31055007524,15
31025965800,31055000200,3
31025965800,31055000400,1
31025965800,31055000500,5
31025965800,31055001100,1
31025965800,31055001600,7
31025965800,31055001800,26
31025965800,31055002000,3
31025965800,31055003100,5
31025965800,31055003300,2
31025965800,31055003401,1
31025965800,31055003500,1
31025965800,31055003600,1
31025965800,31055003800,8
31025965800,31055004000,9
31025965800,31055004200,4
31025965800,31055004300,3
31025965800,31055004400,7
31025965800,31055004600,3
31025965800,31055004800,1
31025965800,31055004900,2
31025965800,31055005000,3
31025965800,31055005100,3
31025965800,31055005500,2
31025965800,31055005600,2
31025965800,31055006301,2
31025965800,31055006302,1
31025965800,31055006605,7
31025965800,31055006701,16
31025965800,31055006703,11
31025965800,31055006704,7
31025965800,31055006803,1
31025965800,31055006805,1
31025965800,31055006806,3
31025965800,31055006903,2
31025965800,31055006905,5
31025965800,31055006906,5
31025965800,31055007001,25
31025965800,31055007002,1
31025965800,31055007003,7
31025965800,31055007101,3
31025965800,31055007102,1
31025965800,31055007304,3
31025965800,31055007310,2
31025965800,31055007311,2
31025965800,31055007312,3
31025965800,31055007315,2
31025965800,31055007318,3
31025965800,31055007320,1
31025965800,31055007407,2
31025965800,31055007408,3
31025965800,31055007409,48
31025965800,31055007431,2
31025965800,31055007433,1
31025965800,31055007439,6
31025965800,31055007440,4
31025965800,31055007441,2
31025965800,31055007442,1
31025965800,31055007443,6
31025965800,31055007444,3
31025965800,31055007445,10
31025965800,31055007446,2
31025965800,31055007448,2
31025965800,31055007449,7
31025965800,31055007451,7
31025965800,31055007452,1
31025965800,31055007455,6
31025965800,31055007456,8
31025965800,31055007457,8
31025965800,31055007459,10
31025965800,31055007460,2
31025965800,31055007462,1
31025965800,31055007463,4
31025965800,31055007464,3
31025965800,31055007466,1
31025965800,31055007467,2
31025965800,31055007469,1
31025965800,31055007470,2
31025965800,31055007471,2
31025965800,31055007474,7
31025965800,31055007504,15
31025965800,31055007506,3
31025965800,31055007509,1
31025965800,31055007515,2
31025965800,31055007518,3
31025965800,31055007519,9
31025965800,31055007520,1
31025965800,31055007521,1
31025965800,31055007524,11
31025965900,31055000200,1
31025965900,31055000400,1
31025965900,31055000500,17
31025965900,31055001600,3
31025965900,31055001800,17
31025965900,31055002000,7
31025965900,31055002700,2
31025965900,31055002900,12
31025965900,31055003100,9
31025965900,31055003200,4
31025965900,31055003300,1
31025965900,31055003401,1
31025965900,31055003500,1
31025965900,31055003600,3
31025965900,31055003700,3
31025965900,31055003800,3
31025965900,31055004000,14
31025965900,31055004200,4
31025965900,31055004300,2
31025965900,31055004400,16
31025965900,31055004600,1
31025965900,31055004700,4
31025965900,31055004800,5
31025965900,31055004900,2
31025965900,31055005100,6
31025965900,31055005200,1
31025965900,31055005600,1
31025965900,31055006102,1
31025965900,31055006503,3
31025965900,31055006603,2
31025965900,31055006605,6
31025965900,31055006606,5
31025965900,31055006701,19
31025965900,31055006703,2
31025965900,31055006704,1
31025965900,31055006803,8
31025965900,31055006805,5
31025965900,31055006806,10
31025965900,31055006905,7
31025965900,31055006906,4
31025965900,31055007001,18
31025965900,31055007003,5
31025965900,31055007101,8
31025965900,31055007102,1
31025965900,31055007310,1
31025965900,31055007312,2
31025965900,31055007314,2
31025965900,31055007317,2
31025965900,31055007319,1
31025965900,31055007320,1
31025965900,31055007406,2
31025965900,31055007407,2
31025965900,31055007408,2
31025965900,31055007409,69
31025965900,31055007424,4
31025965900,31055007429,2
31025965900,31055007432,1
31025965900,31055007439,9
31025965900,31055007440,1
31025965900,31055007441,1
31025965900,31055007443,5
31025965900,31055007444,5
31025965900,31055007445,6
31025965900,31055007448,1
31025965900,31055007449,3
31025965900,31055007451,1
31025965900,31055007452,6
31025965900,31055007454,2
31025965900,31055007455,1
31025965900,31055007456,6
31025965900,31055007457,9
31025965900,31055007458,1
31025965900,31055007459,2
31025965900,31055007460,1
31025965900,31055007462,1
31025965900,31055007463,8
31025965900,31055007464,2
31025965900,31055007465,3
31025965900,31055007466,1
31025965900,31055007467,8
31025965900,31055007468,1
31025965900,31055007471,1
31025965900,31055007472,1
31025965900,31055007473,2
31025965900,31055007474,15
31025965900,31055007504,7
31025965900,31055007506,4
31025965900,31055007508,1
31025965900,31055007509,5
31025965900,31055007514,2
31025965900,31055007515,6
31025965900,31055007518,1
31025965900,31055007519,9
31025965900,31055007520,2
31025965900,31055007521,1
31025965900,31055007522,3
31025965900,31055007523,1
31025965900,31055007524,16
31025966000,31055000200,6
31025966000,31055000400,3
31025966000,31055000500,28
31025966000,31055000800,1
31025966000,31055001100,2
31025966000,31055001200,1
31025966000,31055001600,20
31025966000,31055001800,65
31025966000,31055002000,9
31025966000,31055002100,1
31025966000,31055002500,3
31025966000,31055002600,1
31025966000,31055002900,10
31025966000,31055003100,10
31025966000,31055003200,5
31025966000,31055003300,3
31025966000,31055003401,1
31025966000,31055003500,1
31025966000,31055003600,3
31025966000,31055003700,8
31025966000,31055003800,14
31025966000,31055003900,3
31025966000,31055004000,16
31025966000,31055004200,20
31025966000,31055004300,7
31025966000,31055004400,40
31025966000,31055004500,2
31025966000,31055004600,2
31025966000,31055004700,10
31025966000,31055004900,7
